task_order, method, cmd, train_session, task_index, no_of_test, no_of_correct_prediction, accuracy, solver_training_time, generator_training_time
1,lwf,0,3,1,350,0,0.0,2.638465404510498,1.6689300537109375e-06
1,lwf,0,3,2,200,78,0.39,2.638465404510498,1.6689300537109375e-06
1,lwf,0,3,3,150,147,0.98,2.638465404510498,1.6689300537109375e-06
1,lwf,0,4,1,350,0,0.0,2.595384359359741,1.6689300537109375e-06
1,lwf,0,4,2,200,3,0.015,2.595384359359741,1.6689300537109375e-06
1,lwf,0,4,3,150,20,0.13333333333333333,2.595384359359741,1.6689300537109375e-06
1,lwf,0,4,4,200,195,0.975,2.595384359359741,1.6689300537109375e-06
1,lwf,0,5,1,350,0,0.0,2.627370595932007,1.9073486328125e-06
1,lwf,0,5,2,200,0,0.0,2.627370595932007,1.9073486328125e-06
1,lwf,0,5,3,150,2,0.013333333333333334,2.627370595932007,1.9073486328125e-06
1,lwf,0,5,4,200,171,0.855,2.627370595932007,1.9073486328125e-06
1,lwf,0,5,5,300,281,0.9366666666666666,2.627370595932007,1.9073486328125e-06
1,ewc,0,1,1,350,349,0.9971428571428571,4.271741628646851,1.9073486328125e-06
1,ewc,0,2,1,350,0,0.0,4.555739641189575,1.6689300537109375e-06
1,ewc,0,2,2,200,200,1.0,4.555739641189575,1.6689300537109375e-06
1,ewc,0,3,1,350,0,0.0,4.5605363845825195,2.1457672119140625e-06
1,ewc,0,3,2,200,0,0.0,4.5605363845825195,2.1457672119140625e-06
1,ewc,0,3,3,150,146,0.9733333333333334,4.5605363845825195,2.1457672119140625e-06
1,ewc,0,4,1,350,0,0.0,4.5393452644348145,1.9073486328125e-06
1,ewc,0,4,2,200,0,0.0,4.5393452644348145,1.9073486328125e-06
1,ewc,0,4,3,150,0,0.0,4.5393452644348145,1.9073486328125e-06
1,ewc,0,4,4,200,196,0.98,4.5393452644348145,1.9073486328125e-06
1,ewc,0,5,1,350,0,0.0,4.622847080230713,2.1457672119140625e-06
1,ewc,0,5,2,200,0,0.0,4.622847080230713,2.1457672119140625e-06
1,ewc,0,5,3,150,0,0.0,4.622847080230713,2.1457672119140625e-06
1,ewc,0,5,4,200,35,0.175,4.622847080230713,2.1457672119140625e-06
1,ewc,0,5,5,300,276,0.92,4.622847080230713,2.1457672119140625e-06
1,offline,1,5,1,350,312,0.8914285714285715,4.622847080230713,2.1457672119140625e-06
1,offline,1,5,2,200,111,0.555,4.622847080230713,2.1457672119140625e-06
1,offline,1,5,3,150,139,0.9266666666666666,4.622847080230713,2.1457672119140625e-06
1,offline,1,5,4,200,192,0.96,4.622847080230713,2.1457672119140625e-06
1,offline,1,5,5,300,271,0.9033333333333333,4.622847080230713,2.1457672119140625e-06
1,none,1,1,1,350,349,0.9971428571428571,2.0589070320129395,1.430511474609375e-06
1,none,1,2,1,350,0,0.0,2.632444381713867,1.6689300537109375e-06
1,none,1,2,2,200,200,1.0,2.632444381713867,1.6689300537109375e-06
1,none,1,3,1,350,0,0.0,2.616024971008301,1.9073486328125e-06
1,none,1,3,2,200,78,0.39,2.616024971008301,1.9073486328125e-06
1,none,1,3,3,150,147,0.98,2.616024971008301,1.9073486328125e-06
1,none,1,4,1,350,0,0.0,2.6162519454956055,2.1457672119140625e-06
1,none,1,4,2,200,3,0.015,2.6162519454956055,2.1457672119140625e-06
1,none,1,4,3,150,20,0.13333333333333333,2.6162519454956055,2.1457672119140625e-06
1,none,1,4,4,200,195,0.975,2.6162519454956055,2.1457672119140625e-06
1,none,1,5,1,350,0,0.0,2.6097748279571533,1.9073486328125e-06
