task_order, method, cmd, train_session, task_index, no_of_test, no_of_correct_prediction, accuracy, solver_training_time, generator_training_time
5,offline,3,None,2,250,30,0.12,None,None
5,offline,3,None,3,300,294,0.98,None,None
5,offline,3,None,4,650,643,0.9892307692307692,None,None
5,offline,3,None,5,650,616,0.9476923076923077,None,None
5,offline,4,None,1,1150,1120,0.9739130434782609,None,None
5,offline,4,None,2,250,193,0.772,None,None
5,offline,4,None,3,300,294,0.98,None,None
5,offline,4,None,4,650,570,0.8769230769230769,None,None
5,offline,4,None,5,650,618,0.9507692307692308,None,None
5,offline,5,None,1,1150,1058,0.92,None,None
5,offline,5,None,2,250,160,0.64,None,None
5,offline,5,None,3,300,297,0.99,None,None
5,offline,5,None,4,650,581,0.8938461538461538,None,None
5,offline,5,None,5,650,631,0.9707692307692307,None,None
5,offline,6,None,1,1150,1125,0.9782608695652174,None,None
5,offline,6,None,2,250,192,0.768,None,None
5,offline,6,None,3,300,296,0.9866666666666667,None,None
5,offline,6,None,4,650,559,0.86,None,None
5,offline,6,None,5,650,618,0.9507692307692308,None,None
5,offline,7,None,1,1150,1129,0.9817391304347826,None,None
5,offline,7,None,2,250,150,0.6,None,None
5,offline,7,None,3,300,295,0.9833333333333333,None,None
5,offline,7,None,4,650,581,0.8938461538461538,None,None
5,offline,7,None,5,650,615,0.9461538461538461,None,None
6,offline,0,None,1,800,666,0.8325,None,None
6,offline,0,None,2,850,805,0.9470588235294117,None,None
6,offline,0,None,3,100,73,0.73,None,None
6,offline,0,None,4,1000,949,0.949,None,None
6,offline,0,None,5,300,286,0.9533333333333334,None,None
6,offline,1,None,1,800,787,0.98375,None,None
6,offline,1,None,2,850,812,0.9552941176470588,None,None
6,offline,1,None,3,100,73,0.73,None,None
6,offline,1,None,4,1000,891,0.891,None,None
6,offline,1,None,5,300,293,0.9766666666666667,None,None
6,offline,2,None,1,800,785,0.98125,None,None
6,offline,2,None,2,850,836,0.9835294117647059,None,None
6,offline,2,None,3,100,68,0.68,None,None
6,offline,2,None,4,1000,895,0.895,None,None
6,offline,2,None,5,300,293,0.9766666666666667,None,None
6,offline,3,None,1,800,577,0.72125,None,None
6,offline,3,None,2,850,800,0.9411764705882353,None,None
6,offline,3,None,3,100,79,0.79,None,None
6,offline,3,None,4,1000,989,0.989,None,None
6,offline,3,None,5,300,294,0.98,None,None
6,offline,4,None,1,800,778,0.9725,None,None
6,offline,4,None,2,850,836,0.9835294117647059,None,None
6,offline,4,None,3,100,66,0.66,None,None
6,offline,4,None,4,1000,900,0.9,None,None
6,offline,4,None,5,300,294,0.98,None,None
6,offline,5,None,1,800,602,0.7525,None,None
6,offline,5,None,2,850,806,0.9482352941176471,None,None
6,offline,5,None,3,100,76,0.76,None,None
6,offline,5,None,4,1000,981,0.981,None,None
6,offline,5,None,5,300,289,0.9633333333333334,None,None
6,offline,6,None,1,800,786,0.9825,None,None
6,offline,6,None,2,850,685,0.8058823529411765,None,None
6,offline,6,None,3,100,86,0.86,None,None
6,offline,6,None,4,1000,894,0.894,None,None
6,offline,6,None,5,300,293,0.9766666666666667,None,None
6,offline,7,None,1,800,784,0.98,None,None
6,offline,7,None,2,850,827,0.9729411764705882,None,None
6,offline,7,None,3,100,67,0.67,None,None
6,offline,7,None,4,1000,892,0.892,None,None
6,offline,7,None,5,300,291,0.97,None,None
7,offline,0,None,1,1200,1161,0.9675,None,None
7,offline,0,None,2,550,543,0.9872727272727273,None,None
7,offline,0,None,3,300,109,0.36333333333333334,None,None
7,offline,0,None,4,600,590,0.9833333333333333,None,None
7,offline,0,None,5,350,302,0.8628571428571429,None,None
7,offline,1,None,1,1200,1194,0.995,None,None
7,offline,1,None,2,550,548,0.9963636363636363,None,None
7,offline,1,None,3,300,200,0.6666666666666666,None,None
7,offline,1,None,4,600,589,0.9816666666666667,None,None
7,offline,1,None,5,350,293,0.8371428571428572,None,None
7,offline,2,None,1,1200,1195,0.9958333333333333,None,None
7,offline,2,None,2,550,545,0.990909090909091,None,None
7,offline,2,None,3,300,184,0.6133333333333333,None,None
7,offline,2,None,4,600,589,0.9816666666666667,None,None
7,offline,2,None,5,350,295,0.8428571428571429,None,None
7,offline,3,None,1,1200,1195,0.9958333333333333,None,None
7,offline,3,None,2,550,546,0.9927272727272727,None,None
7,offline,3,None,3,300,208,0.6933333333333334,None,None
7,offline,3,None,4,600,589,0.9816666666666667,None,None
7,offline,3,None,5,350,303,0.8657142857142858,None,None
7,offline,4,None,1,1200,1196,0.9966666666666667,None,None
7,offline,4,None,2,550,549,0.9981818181818182,None,None
7,offline,4,None,3,300,92,0.30666666666666664,None,None
7,offline,4,None,4,600,586,0.9766666666666667,None,None
7,offline,4,None,5,350,305,0.8714285714285714,None,None
7,offline,5,None,1,1200,1195,0.9958333333333333,None,None
7,offline,5,None,2,550,545,0.990909090909091,None,None
7,offline,5,None,3,300,204,0.68,None,None
7,offline,5,None,4,600,586,0.9766666666666667,None,None
7,offline,5,None,5,350,307,0.8771428571428571,None,None
7,offline,6,None,1,1200,1195,0.9958333333333333,None,None
7,offline,6,None,2,550,548,0.9963636363636363,None,None
7,offline,6,None,3,300,174,0.58,None,None
7,offline,6,None,4,600,589,0.9816666666666667,None,None
7,offline,6,None,5,350,281,0.8028571428571428,None,None
7,offline,7,None,1,1200,1196,0.9966666666666667,None,None
7,offline,7,None,2,550,548,0.9963636363636363,None,None
7,offline,7,None,3,300,202,0.6733333333333333,None,None
7,offline,7,None,4,600,587,0.9783333333333334,None,None
7,offline,7,None,5,350,206,0.5885714285714285,None,None
8,offline,0,None,1,650,621,0.9553846153846154,None,None
8,offline,0,None,2,900,890,0.9888888888888889,None,None
8,offline,0,None,3,550,539,0.98,None,None
8,offline,0,None,4,500,463,0.926,None,None
8,offline,0,None,5,400,290,0.725,None,None
8,offline,1,None,1,650,614,0.9446153846153846,None,None
8,offline,1,None,2,900,897,0.9966666666666667,None,None
8,offline,1,None,3,550,541,0.9836363636363636,None,None
8,offline,1,None,4,500,359,0.718,None,None
8,offline,1,None,5,400,344,0.86,None,None
8,offline,2,None,1,650,612,0.9415384615384615,None,None
8,offline,2,None,2,900,895,0.9944444444444445,None,None
8,offline,2,None,3,550,537,0.9763636363636363,None,None
8,offline,2,None,4,500,346,0.692,None,None
8,offline,2,None,5,400,357,0.8925,None,None
8,offline,3,None,1,650,627,0.9646153846153847,None,None
8,offline,3,None,2,900,895,0.9944444444444445,None,None
8,offline,3,None,3,550,536,0.9745454545454545,None,None
8,offline,3,None,4,500,434,0.868,None,None
8,offline,3,None,5,400,291,0.7275,None,None
8,offline,4,None,1,650,626,0.963076923076923,None,None
8,offline,4,None,2,900,895,0.9944444444444445,None,None
8,offline,4,None,3,550,539,0.98,None,None
8,offline,4,None,4,500,453,0.906,None,None
8,offline,4,None,5,400,291,0.7275,None,None
8,offline,5,None,1,650,612,0.9415384615384615,None,None
8,offline,5,None,2,900,894,0.9933333333333333,None,None
8,offline,5,None,3,550,537,0.9763636363636363,None,None
8,offline,5,None,4,500,258,0.516,None,None
8,offline,5,None,5,400,396,0.99,None,None
8,offline,6,None,1,650,627,0.9646153846153847,None,None
8,offline,6,None,2,900,895,0.9944444444444445,None,None
8,offline,6,None,3,550,540,0.9818181818181818,None,None
8,offline,6,None,4,500,212,0.424,None,None
8,offline,6,None,5,400,396,0.99,None,None
8,offline,7,None,1,650,624,0.96,None,None
8,offline,7,None,2,900,895,0.9944444444444445,None,None
8,offline,7,None,3,550,536,0.9745454545454545,None,None
8,offline,7,None,4,500,369,0.738,None,None
8,offline,7,None,5,400,329,0.8225,None,None
9,offline,0,None,1,100,70,0.7,None,None
9,offline,0,None,2,650,592,0.9107692307692308,None,None
9,offline,0,None,3,500,359,0.718,None,None
9,offline,0,None,4,550,545,0.990909090909091,None,None
9,offline,0,None,5,1150,1128,0.9808695652173913,None,None
9,offline,1,None,1,100,67,0.67,None,None
9,offline,1,None,2,650,540,0.8307692307692308,None,None
9,offline,1,None,3,500,489,0.978,None,None
9,offline,1,None,4,550,546,0.9927272727272727,None,None
9,offline,1,None,5,1150,1134,0.9860869565217392,None,None
9,offline,2,None,1,100,76,0.76,None,None
9,offline,2,None,2,650,635,0.9769230769230769,None,None
9,offline,2,None,3,500,290,0.58,None,None
9,offline,2,None,4,550,548,0.9963636363636363,None,None
9,offline,2,None,5,1150,1133,0.9852173913043478,None,None
9,offline,3,None,1,100,68,0.68,None,None
9,offline,3,None,2,650,541,0.8323076923076923,None,None
9,offline,3,None,3,500,491,0.982,None,None
9,offline,3,None,4,550,549,0.9981818181818182,None,None
9,offline,3,None,5,1150,1113,0.9678260869565217,None,None
9,offline,4,None,1,100,79,0.79,None,None
9,offline,4,None,2,650,639,0.9830769230769231,None,None
9,offline,4,None,3,500,271,0.542,None,None
9,offline,4,None,4,550,545,0.990909090909091,None,None
9,offline,4,None,5,1150,1088,0.9460869565217391,None,None
9,offline,5,None,1,100,72,0.72,None,None
9,offline,5,None,2,650,546,0.84,None,None
9,offline,5,None,3,500,495,0.99,None,None
9,offline,5,None,4,550,546,0.9927272727272727,None,None
9,offline,5,None,5,1150,1121,0.9747826086956521,None,None
9,offline,6,None,1,100,71,0.71,None,None
9,offline,6,None,2,650,641,0.9861538461538462,None,None
9,offline,6,None,3,500,271,0.542,None,None
9,offline,6,None,4,550,544,0.9890909090909091,None,None
9,offline,6,None,5,1150,1133,0.9852173913043478,None,None
9,offline,7,None,1,100,71,0.71,None,None
9,offline,7,None,2,650,537,0.8261538461538461,None,None
9,offline,7,None,3,500,492,0.984,None,None
9,offline,7,None,4,550,547,0.9945454545454545,None,None
9,offline,7,None,5,1150,1132,0.9843478260869565,None,None
