task_order, method, cmd, train_session, task_index, no_of_test, no_of_correct_prediction, accuracy, solver_training_time, generator_training_time
9,offline,0,2,1,100,99,0.99,None,None
9,offline,0,2,2,650,650,1.0,None,None
9,offline,0,3,1,100,99,0.99,None,None
9,offline,0,3,2,650,649,0.9984615384615385,None,None
9,offline,0,3,3,500,287,0.574,None,None
9,offline,0,4,1,100,97,0.97,None,None
9,offline,0,4,2,650,636,0.9784615384615385,None,None
9,offline,0,4,3,500,300,0.6,None,None
9,offline,0,4,4,550,549,0.9981818181818182,None,None
9,offline,0,5,1,100,74,0.74,None,None
9,offline,0,5,2,650,574,0.8830769230769231,None,None
9,offline,0,5,3,500,409,0.818,None,None
9,offline,0,5,4,550,545,0.990909090909091,None,None
9,offline,0,5,5,1150,1137,0.9886956521739131,None,None
