task_order, method, cmd, train_session, task_index, no_of_test, no_of_correct_prediction, accuracy, solver_training_time, generator_training_time
1,none,0,4,4,1200,1199,0.9991666666666666,8.650877714157104,0.0
1,none,0,5,1,550,0,0.0,8.371617555618286,0.0
1,none,0,5,2,300,0,0.0,8.371617555618286,0.0
1,none,0,5,3,350,0,0.0,8.371617555618286,0.0
1,none,0,5,4,1200,0,0.0,8.371617555618286,0.0
1,none,0,5,5,600,596,0.9933333333333333,8.371617555618286,0.0
1,exact,0,1,1,550,549,0.9981818181818182,8.514237642288208,0.0
1,exact,0,2,1,550,549,0.9981818181818182,11.40251636505127,0.0
1,exact,0,2,2,300,134,0.44666666666666666,11.40251636505127,0.0
1,exact,0,3,1,550,549,0.9981818181818182,11.550123453140259,0.0
1,exact,0,3,2,300,197,0.6566666666666666,11.550123453140259,0.0
1,exact,0,3,3,350,279,0.7971428571428572,11.550123453140259,0.0
1,exact,0,4,1,550,550,1.0,11.291814088821411,0.0
1,exact,0,4,2,300,132,0.44,11.291814088821411,0.0
1,exact,0,4,3,350,307,0.8771428571428571,11.291814088821411,0.0
1,exact,0,4,4,1200,1196,0.9966666666666667,11.291814088821411,0.0
1,exact,0,5,1,550,542,0.9854545454545455,11.255910873413086,0.0
1,exact,0,5,2,300,143,0.4766666666666667,11.255910873413086,0.0
1,exact,0,5,3,350,230,0.6571428571428571,11.255910873413086,0.0
1,exact,0,5,4,1200,1195,0.9958333333333333,11.255910873413086,0.0
1,exact,0,5,5,600,595,0.9916666666666667,11.255910873413086,0.0
1,mp-gan,0,1,1,550,549,0.9981818181818182,8.260912656784058,38.17893695831299
1,mp-gan,0,2,1,550,550,1.0,12.729966163635254,35.869110345840454
1,mp-gan,0,2,2,300,36,0.12,12.729966163635254,35.869110345840454
1,mp-gan,0,3,1,550,541,0.9836363636363636,12.167470455169678,35.47715759277344
1,mp-gan,0,3,2,300,41,0.13666666666666666,12.167470455169678,35.47715759277344
1,mp-gan,0,3,3,350,268,0.7657142857142857,12.167470455169678,35.47715759277344
1,mp-gan,0,4,1,550,548,0.9963636363636363,11.848325967788696,35.343515157699585
1,mp-gan,0,4,2,300,162,0.54,11.848325967788696,35.343515157699585
1,mp-gan,0,4,3,350,264,0.7542857142857143,11.848325967788696,35.343515157699585
1,mp-gan,0,4,4,1200,1187,0.9891666666666666,11.848325967788696,35.343515157699585
1,mp-gan,0,5,1,550,354,0.6436363636363637,11.362623453140259,33.536346435546875
1,mp-gan,0,5,2,300,98,0.32666666666666666,11.362623453140259,33.536346435546875
1,mp-gan,0,5,3,350,235,0.6714285714285714,11.362623453140259,33.536346435546875
1,mp-gan,0,5,4,1200,1184,0.9866666666666667,11.362623453140259,33.536346435546875
1,mp-gan,0,5,5,600,583,0.9716666666666667,11.362623453140259,33.536346435546875
1,mp-wgan,0,1,1,550,549,0.9981818181818182,8.077406406402588,59.73829936981201
1,mp-wgan,0,2,1,550,550,1.0,12.27671504020691,58.29815077781677
1,mp-wgan,0,2,2,300,31,0.10333333333333333,12.27671504020691,58.29815077781677
1,mp-wgan,0,3,1,550,544,0.9890909090909091,11.53117299079895,58.8446888923645
1,mp-wgan,0,3,2,300,12,0.04,11.53117299079895,58.8446888923645
1,mp-wgan,0,3,3,350,289,0.8257142857142857,11.53117299079895,58.8446888923645
1,mp-wgan,0,4,1,550,546,0.9927272727272727,11.51621389389038,58.799809217453
1,mp-wgan,0,4,2,300,0,0.0,11.51621389389038,58.799809217453
1,mp-wgan,0,4,3,350,271,0.7742857142857142,11.51621389389038,58.799809217453
1,mp-wgan,0,4,4,1200,1188,0.99,11.51621389389038,58.799809217453
1,mp-wgan,0,5,1,550,543,0.9872727272727273,11.345669984817505,59.2007360458374
1,mp-wgan,0,5,2,300,0,0.0,11.345669984817505,59.2007360458374
1,mp-wgan,0,5,3,350,218,0.6228571428571429,11.345669984817505,59.2007360458374
1,mp-wgan,0,5,4,1200,1174,0.9783333333333334,11.345669984817505,59.2007360458374
1,mp-wgan,0,5,5,600,570,0.95,11.345669984817505,59.2007360458374
1,sg-cgan,0,1,1,550,549,0.9981818181818182,8.258919477462769,119.36290335655212
1,sg-cgan,0,2,1,550,550,1.0,12.980299472808838,242.5465931892395
1,sg-cgan,0,2,2,300,39,0.13,12.980299472808838,242.5465931892395
1,sg-cgan,0,3,1,550,544,0.9890909090909091,11.713685512542725,236.78599286079407
1,sg-cgan,0,3,2,300,10,0.03333333333333333,11.713685512542725,236.78599286079407
1,sg-cgan,0,3,3,350,223,0.6371428571428571,11.713685512542725,236.78599286079407
1,sg-cgan,0,4,1,550,535,0.9727272727272728,11.669824600219727,240.420254945755
1,sg-cgan,0,4,2,300,10,0.03333333333333333,11.669824600219727,240.420254945755
1,sg-cgan,0,4,3,350,175,0.5,11.669824600219727,240.420254945755
1,sg-cgan,0,4,4,1200,1199,0.9991666666666666,11.669824600219727,240.420254945755
1,sg-cgan,0,5,1,550,528,0.96,11.60994815826416,242.38502597808838
1,sg-cgan,0,5,2,300,9,0.03,11.60994815826416,242.38502597808838
1,sg-cgan,0,5,3,350,100,0.2857142857142857,11.60994815826416,242.38502597808838
1,sg-cgan,0,5,4,1200,1154,0.9616666666666667,11.60994815826416,242.38502597808838
1,sg-cgan,0,5,5,600,596,0.9933333333333333,11.60994815826416,242.38502597808838
1,sg-cwgan,0,1,1,550,549,0.9981818181818182,8.448415756225586,185.7484314441681
1,sg-cwgan,0,2,1,550,550,1.0,11.769535541534424,361.09267926216125
1,sg-cwgan,0,2,2,300,27,0.09,11.769535541534424,361.09267926216125
1,sg-cwgan,0,3,1,550,543,0.9872727272727273,11.9759840965271,358.7968182563782
1,sg-cwgan,0,3,2,300,1,0.0033333333333333335,11.9759840965271,358.7968182563782
1,sg-cwgan,0,3,3,350,300,0.8571428571428571,11.9759840965271,358.7968182563782
1,sg-cwgan,0,4,1,550,538,0.9781818181818182,11.972987651824951,359.90286111831665
1,sg-cwgan,0,4,2,300,1,0.0033333333333333335,11.972987651824951,359.90286111831665
1,sg-cwgan,0,4,3,350,289,0.8257142857142857,11.972987651824951,359.90286111831665
1,sg-cwgan,0,4,4,1200,1198,0.9983333333333333,11.972987651824951,359.90286111831665
1,sg-cwgan,0,5,1,550,4,0.007272727272727273,11.840341091156006,360.0135657787323
1,sg-cwgan,0,5,2,300,0,0.0,11.840341091156006,360.0135657787323
1,sg-cwgan,0,5,3,350,187,0.5342857142857143,11.840341091156006,360.0135657787323
1,sg-cwgan,0,5,4,1200,1156,0.9633333333333334,11.840341091156006,360.0135657787323
1,sg-cwgan,0,5,5,600,595,0.9916666666666667,11.840341091156006,360.0135657787323
1,lwf,0,1,1,550,549,0.9981818181818182,8.483319759368896,0.0
1,lwf,0,2,1,550,549,0.9981818181818182,9.416826248168945,0.0
1,lwf,0,2,2,300,36,0.12,9.416826248168945,0.0
1,lwf,0,3,1,550,16,0.02909090909090909,9.186441898345947,0.0
1,lwf,0,3,2,300,12,0.04,9.186441898345947,0.0
1,lwf,0,3,3,350,269,0.7685714285714286,9.186441898345947,0.0
1,lwf,0,4,1,550,0,0.0,9.171481847763062,0.0
1,lwf,0,4,2,300,0,0.0,9.171481847763062,0.0
1,lwf,0,4,3,350,54,0.15428571428571428,9.171481847763062,0.0
1,lwf,0,4,4,1200,1200,1.0,9.171481847763062,0.0
1,lwf,0,5,1,550,0,0.0,9.068755388259888,0.0
1,lwf,0,5,2,300,0,0.0,9.068755388259888,0.0
1,lwf,0,5,3,350,23,0.06571428571428571,9.068755388259888,0.0
1,lwf,0,5,4,1200,1122,0.935,9.068755388259888,0.0
1,lwf,0,5,5,600,595,0.9916666666666667,9.068755388259888,0.0
1,ewc,0,1,1,550,549,0.9981818181818182,31.199592113494873,0.0
1,ewc,0,2,1,550,0,0.0,31.902714729309082,0.0
1,ewc,0,2,2,300,157,0.5233333333333333,31.902714729309082,0.0
1,ewc,0,3,1,550,0,0.0,31.602516174316406,0.0
1,ewc,0,3,2,300,0,0.0,31.602516174316406,0.0
1,ewc,0,3,3,350,304,0.8685714285714285,31.602516174316406,0.0
1,ewc,0,4,1,550,0,0.0,31.464884042739868,0.0
1,ewc,0,4,2,300,0,0.0,31.464884042739868,0.0
1,ewc,0,4,3,350,0,0.0,31.464884042739868,0.0
1,ewc,0,4,4,1200,1199,0.9991666666666666,31.464884042739868,0.0
1,ewc,0,5,1,550,0,0.0,31.48383378982544,0.0
1,ewc,0,5,2,300,0,0.0,31.48383378982544,0.0
1,ewc,0,5,3,350,0,0.0,31.48383378982544,0.0
1,ewc,0,5,4,1200,0,0.0,31.48383378982544,0.0
1,ewc,0,5,5,600,598,0.9966666666666667,31.48383378982544,0.0
1,offline,1,5,1,550,542,0.9854545454545455,31.48383378982544,0.0
1,offline,1,5,2,300,133,0.44333333333333336,31.48383378982544,0.0
1,offline,1,5,3,350,302,0.8628571428571429,31.48383378982544,0.0
1,offline,1,5,4,1200,1196,0.9966666666666667,31.48383378982544,0.0
1,offline,1,5,5,600,593,0.9883333333333333,31.48383378982544,0.0
1,none,1,1,1,550,549,0.9981818181818182,8.649868488311768,0.0
1,none,1,2,1,550,0,0.0,8.45140814781189,0.0
1,none,1,2,2,300,145,0.48333333333333334,8.45140814781189,0.0
1,none,1,3,1,550,0,0.0,8.77055311203003,0.0
1,none,1,3,2,300,0,0.0,8.77055311203003,0.0
1,none,1,3,3,350,306,0.8742857142857143,8.77055311203003,0.0
1,none,1,4,1,550,0,0.0,8.640899419784546,0.0
1,none,1,4,2,300,0,0.0,8.640899419784546,0.0
1,none,1,4,3,350,0,0.0,8.640899419784546,0.0
1,none,1,4,4,1200,1199,0.9991666666666666,8.640899419784546,0.0
1,none,1,5,1,550,0,0.0,8.358654260635376,0.0
1,none,1,5,2,300,0,0.0,8.358654260635376,0.0
1,none,1,5,3,350,0,0.0,8.358654260635376,0.0
1,none,1,5,4,1200,0,0.0,8.358654260635376,0.0
1,none,1,5,5,600,596,0.9933333333333333,8.358654260635376,0.0
1,exact,1,1,1,550,549,0.9981818181818182,8.571085214614868,0.0
1,exact,1,2,1,550,549,0.9981818181818182,11.327718019485474,0.0
1,exact,1,2,2,300,134,0.44666666666666666,11.327718019485474,0.0
1,exact,1,3,1,550,549,0.9981818181818182,11.410496234893799,0.0
1,exact,1,3,2,300,197,0.6566666666666666,11.410496234893799,0.0
1,exact,1,3,3,350,279,0.7971428571428572,11.410496234893799,0.0
1,exact,1,4,1,550,550,1.0,11.05245327949524,0.0
1,exact,1,4,2,300,132,0.44,11.05245327949524,0.0
1,exact,1,4,3,350,307,0.8771428571428571,11.05245327949524,0.0
1,exact,1,4,4,1200,1196,0.9966666666666667,11.05245327949524,0.0
1,exact,1,5,1,550,542,0.9854545454545455,11.15717077255249,0.0
1,exact,1,5,2,300,143,0.4766666666666667,11.15717077255249,0.0
1,exact,1,5,3,350,230,0.6571428571428571,11.15717077255249,0.0
1,exact,1,5,4,1200,1195,0.9958333333333333,11.15717077255249,0.0
1,exact,1,5,5,600,595,0.9916666666666667,11.15717077255249,0.0
1,mp-gan,1,1,1,550,549,0.9981818181818182,8.129268884658813,37.55360651016235
1,mp-gan,1,2,1,550,548,0.9963636363636363,12.79280138015747,37.10181498527527
1,mp-gan,1,2,2,300,41,0.13666666666666666,12.79280138015747,37.10181498527527
1,mp-gan,1,3,1,550,542,0.9854545454545455,11.37458872795105,40.26237344741821
1,mp-gan,1,3,2,300,47,0.15666666666666668,11.37458872795105,40.26237344741821
1,mp-gan,1,3,3,350,297,0.8485714285714285,11.37458872795105,40.26237344741821
1,mp-gan,1,4,1,550,540,0.9818181818181818,11.327718496322632,37.043967962265015
1,mp-gan,1,4,2,300,103,0.3433333333333333,11.327718496322632,37.043967962265015
1,mp-gan,1,4,3,350,277,0.7914285714285715,11.327718496322632,37.043967962265015
1,mp-gan,1,4,4,1200,1198,0.9983333333333333,11.327718496322632,37.043967962265015
1,mp-gan,1,5,1,550,350,0.6363636363636364,11.538147687911987,37.00507426261902
1,mp-gan,1,5,2,300,87,0.29,11.538147687911987,37.00507426261902
1,mp-gan,1,5,3,350,217,0.62,11.538147687911987,37.00507426261902
1,mp-gan,1,5,4,1200,1187,0.9891666666666666,11.538147687911987,37.00507426261902
1,mp-gan,1,5,5,600,589,0.9816666666666667,11.538147687911987,37.00507426261902
1,mp-wgan,1,1,1,550,550,1.0,8.001608848571777,68.53977060317993
1,mp-wgan,1,2,1,550,321,0.5836363636363636,11.769536018371582,67.46165347099304
1,mp-wgan,1,2,2,300,33,0.11,11.769536018371582,67.46165347099304
1,mp-wgan,1,3,1,550,177,0.32181818181818184,11.400521039962769,66.22695446014404
1,mp-wgan,1,3,2,300,31,0.10333333333333333,11.400521039962769,66.22695446014404
1,mp-wgan,1,3,3,350,287,0.82,11.400521039962769,66.22695446014404
1,mp-wgan,1,4,1,550,179,0.32545454545454544,12.121594429016113,69.03145670890808
1,mp-wgan,1,4,2,300,51,0.17,12.121594429016113,69.03145670890808
1,mp-wgan,1,4,3,350,174,0.49714285714285716,12.121594429016113,69.03145670890808
1,mp-wgan,1,4,4,1200,1198,0.9983333333333333,12.121594429016113,69.03145670890808
1,mp-wgan,1,5,1,550,162,0.29454545454545455,11.25790286064148,67.81969666481018
1,mp-wgan,1,5,2,300,2,0.006666666666666667,11.25790286064148,67.81969666481018
1,mp-wgan,1,5,3,350,58,0.1657142857142857,11.25790286064148,67.81969666481018
1,mp-wgan,1,5,4,1200,1153,0.9608333333333333,11.25790286064148,67.81969666481018
1,mp-wgan,1,5,5,600,594,0.99,11.25790286064148,67.81969666481018
1,sg-cgan,1,1,1,550,549,0.9981818181818182,8.422483205795288,124.97589921951294
1,sg-cgan,1,2,1,550,550,1.0,11.73762035369873,243.7932608127594
1,sg-cgan,1,2,2,300,45,0.15,11.73762035369873,243.7932608127594
1,sg-cgan,1,3,1,550,543,0.9872727272727273,11.336694717407227,239.93058466911316
1,sg-cgan,1,3,2,300,27,0.09,11.336694717407227,239.93058466911316
1,sg-cgan,1,3,3,350,254,0.7257142857142858,11.336694717407227,239.93058466911316
1,sg-cgan,1,4,1,550,543,0.9872727272727273,11.057431697845459,259.68230986595154
1,sg-cgan,1,4,2,300,38,0.12666666666666668,11.057431697845459,259.68230986595154
1,sg-cgan,1,4,3,350,165,0.4714285714285714,11.057431697845459,259.68230986595154
