task_order, method, cmd, train_session, task_index, no_of_test, no_of_correct_prediction, accuracy, solver_training_time, generator_training_time
3,offline,0,4,4,200,152,0.76,None,None
3,offline,0,5,1,200,193,0.965,None,None
3,offline,0,5,2,150,137,0.9133333333333333,None,None
3,offline,0,5,3,300,233,0.7766666666666666,None,None
3,offline,0,5,4,200,147,0.735,None,None
3,offline,0,5,5,300,224,0.7466666666666667,None,None
4,offline,0,1,1,200,198,0.99,None,None
4,offline,0,2,1,200,179,0.895,None,None
4,offline,0,2,2,300,281,0.9366666666666666,None,None
4,offline,0,3,1,200,171,0.855,None,None
4,offline,0,3,2,300,280,0.9333333333333333,None,None
4,offline,0,3,3,250,238,0.952,None,None
4,offline,0,4,1,200,178,0.89,None,None
4,offline,0,4,2,300,260,0.8666666666666667,None,None
4,offline,0,4,3,250,234,0.936,None,None
4,offline,0,4,4,150,128,0.8533333333333334,None,None
4,offline,0,5,1,200,192,0.96,None,None
4,offline,0,5,2,300,254,0.8466666666666667,None,None
4,offline,0,5,3,250,202,0.808,None,None
4,offline,0,5,4,150,137,0.9133333333333333,None,None
4,offline,0,5,5,300,153,0.51,None,None
5,offline,0,1,1,300,295,0.9833333333333333,None,None
5,offline,0,2,1,300,290,0.9666666666666667,None,None
5,offline,0,2,2,300,283,0.9433333333333334,None,None
5,offline,0,3,1,300,288,0.96,None,None
5,offline,0,3,2,300,293,0.9766666666666667,None,None
5,offline,0,3,3,200,177,0.885,None,None
5,offline,0,4,1,300,290,0.9666666666666667,None,None
5,offline,0,4,2,300,283,0.9433333333333334,None,None
5,offline,0,4,3,200,173,0.865,None,None
5,offline,0,4,4,200,192,0.96,None,None
5,offline,0,5,1,300,238,0.7933333333333333,None,None
5,offline,0,5,2,300,287,0.9566666666666667,None,None
5,offline,0,5,3,200,146,0.73,None,None
5,offline,0,5,4,200,187,0.935,None,None
5,offline,0,5,5,200,112,0.56,None,None
6,offline,0,1,1,200,197,0.985,None,None
6,offline,0,2,1,200,180,0.9,None,None
6,offline,0,2,2,250,232,0.928,None,None
6,offline,0,3,1,200,136,0.68,None,None
6,offline,0,3,2,250,204,0.816,None,None
6,offline,0,3,3,200,194,0.97,None,None
6,offline,0,4,1,200,148,0.74,None,None
6,offline,0,4,2,250,170,0.68,None,None
6,offline,0,4,3,200,193,0.965,None,None
6,offline,0,4,4,250,226,0.904,None,None
6,offline,0,5,1,200,129,0.645,None,None
6,offline,0,5,2,250,173,0.692,None,None
6,offline,0,5,3,200,192,0.96,None,None
6,offline,0,5,4,250,214,0.856,None,None
6,offline,0,5,5,250,176,0.704,None,None
7,offline,0,1,1,150,146,0.9733333333333334,None,None
7,offline,0,2,1,150,139,0.9266666666666666,None,None
7,offline,0,2,2,200,198,0.99,None,None
7,offline,0,3,1,150,141,0.94,None,None
7,offline,0,3,2,200,183,0.915,None,None
7,offline,0,3,3,200,192,0.96,None,None
7,offline,0,4,1,150,139,0.9266666666666666,None,None
7,offline,0,4,2,200,173,0.865,None,None
7,offline,0,4,3,200,185,0.925,None,None
7,offline,0,4,4,300,215,0.7166666666666667,None,None
7,offline,0,5,1,150,101,0.6733333333333333,None,None
7,offline,0,5,2,200,157,0.785,None,None
7,offline,0,5,3,200,189,0.945,None,None
7,offline,0,5,4,300,180,0.6,None,None
7,offline,0,5,5,300,271,0.9033333333333333,None,None
8,offline,0,1,1,300,289,0.9633333333333334,None,None
8,offline,0,2,1,300,229,0.7633333333333333,None,None
8,offline,0,2,2,150,122,0.8133333333333334,None,None
8,offline,0,3,1,300,159,0.53,None,None
8,offline,0,3,2,150,141,0.94,None,None
8,offline,0,3,3,200,192,0.96,None,None
8,offline,0,4,1,300,203,0.6766666666666666,None,None
8,offline,0,4,2,150,134,0.8933333333333333,None,None
8,offline,0,4,3,200,182,0.91,None,None
8,offline,0,4,4,300,257,0.8566666666666667,None,None
8,offline,0,5,1,300,177,0.59,None,None
8,offline,0,5,2,150,96,0.64,None,None
8,offline,0,5,3,200,185,0.925,None,None
8,offline,0,5,4,300,228,0.76,None,None
8,offline,0,5,5,250,243,0.972,None,None
9,offline,0,1,1,250,245,0.98,None,None
9,offline,0,2,1,250,237,0.948,None,None
9,offline,0,2,2,300,294,0.98,None,None
9,offline,0,3,1,250,127,0.508,None,None
9,offline,0,3,2,300,287,0.9566666666666667,None,None
9,offline,0,3,3,300,269,0.8966666666666666,None,None
9,offline,0,4,1,250,187,0.748,None,None
9,offline,0,4,2,300,276,0.92,None,None
9,offline,0,4,3,300,263,0.8766666666666667,None,None
9,offline,0,4,4,200,192,0.96,None,None
9,offline,0,5,1,250,133,0.532,None,None
9,offline,0,5,2,300,276,0.92,None,None
9,offline,0,5,3,300,223,0.7433333333333333,None,None
9,offline,0,5,4,200,188,0.94,None,None
9,offline,0,5,5,150,121,0.8066666666666666,None,None
