task_order, method, cmd, train_session, task_index, no_of_test, no_of_correct_prediction, accuracy, solver_training_time, generator_training_time
0,offline,0,None,1,300,207,0.69,None,None
0,offline,0,None,2,1100,1093,0.9936363636363637,None,None
0,offline,0,None,3,100,65,0.65,None,None
0,offline,0,None,4,1150,1138,0.9895652173913043,None,None
0,offline,0,None,5,300,289,0.9633333333333334,None,None
0,sg-cgan,0,1,1,300,210,0.7,7.056306600570679,239.08960103988647
0,sg-cgan,0,2,1,300,181,0.6033333333333334,9.930912017822266,535.4913866519928
0,sg-cgan,0,2,2,1100,1093,0.9936363636363637,9.930912017822266,535.4913866519928
0,sg-cgan,0,3,1,300,92,0.30666666666666664,11.411751985549927,518.0680863857269
0,sg-cgan,0,3,2,1100,592,0.5381818181818182,11.411751985549927,518.0680863857269
0,sg-cgan,0,3,3,100,100,1.0,11.411751985549927,518.0680863857269
0,sg-cgan,0,4,1,300,57,0.19,10.600107669830322,510.3535861968994
0,sg-cgan,0,4,2,1100,438,0.3981818181818182,10.600107669830322,510.3535861968994
0,sg-cgan,0,4,3,100,16,0.16,10.600107669830322,510.3535861968994
0,sg-cgan,0,4,4,1150,1135,0.9869565217391304,10.600107669830322,510.3535861968994
0,sg-cgan,0,5,1,300,158,0.5266666666666666,9.774382591247559,507.9605712890625
0,sg-cgan,0,5,2,1100,376,0.3418181818181818,9.774382591247559,507.9605712890625
0,sg-cgan,0,5,3,100,14,0.14,9.774382591247559,507.9605712890625
0,sg-cgan,0,5,4,1150,4,0.0034782608695652175,9.774382591247559,507.9605712890625
0,sg-cgan,0,5,5,300,295,0.9833333333333333,9.774382591247559,507.9605712890625
0,offline,1,5,1,300,207,0.69,9.774382591247559,507.9605712890625
0,offline,1,5,2,1100,1093,0.9936363636363637,9.774382591247559,507.9605712890625
0,offline,1,5,3,100,65,0.65,9.774382591247559,507.9605712890625
0,offline,1,5,4,1150,1138,0.9895652173913043,9.774382591247559,507.9605712890625
0,offline,1,5,5,300,289,0.9633333333333334,9.774382591247559,507.9605712890625
0,sg-cgan,1,1,1,300,210,0.7,9.338495254516602,270.8327205181122
0,sg-cgan,1,2,1,300,182,0.6066666666666667,10.109610795974731,517.0788090229034
0,sg-cgan,1,2,2,1100,1093,0.9936363636363637,10.109610795974731,517.0788090229034
0,sg-cgan,1,3,1,300,74,0.24666666666666667,9.956654787063599,511.2021448612213
0,sg-cgan,1,3,2,1100,794,0.7218181818181818,9.956654787063599,511.2021448612213
0,sg-cgan,1,3,3,100,100,1.0,9.956654787063599,511.2021448612213
0,sg-cgan,1,4,1,300,50,0.16666666666666666,9.775033473968506,515.6470146179199
0,sg-cgan,1,4,2,1100,833,0.7572727272727273,9.775033473968506,515.6470146179199
0,sg-cgan,1,4,3,100,8,0.08,9.775033473968506,515.6470146179199
0,sg-cgan,1,4,4,1150,1134,0.9860869565217392,9.775033473968506,515.6470146179199
0,sg-cgan,1,5,1,300,80,0.26666666666666666,9.9340238571167,505.5772202014923
0,sg-cgan,1,5,2,1100,765,0.6954545454545454,9.9340238571167,505.5772202014923
0,sg-cgan,1,5,3,100,5,0.05,9.9340238571167,505.5772202014923
0,sg-cgan,1,5,4,1150,956,0.831304347826087,9.9340238571167,505.5772202014923
0,sg-cgan,1,5,5,300,295,0.9833333333333333,9.9340238571167,505.5772202014923
0,offline,2,5,1,300,186,0.62,9.9340238571167,505.5772202014923
0,offline,2,5,2,1100,1087,0.9881818181818182,9.9340238571167,505.5772202014923
0,offline,2,5,3,100,71,0.71,9.9340238571167,505.5772202014923
0,offline,2,5,4,1150,1121,0.9747826086956521,9.9340238571167,505.5772202014923
0,offline,2,5,5,300,292,0.9733333333333334,9.9340238571167,505.5772202014923
0,sg-cgan,2,1,1,300,138,0.46,9.105358600616455,268.206405878067
0,sg-cgan,2,2,1,300,148,0.49333333333333335,10.080270051956177,516.7128865718842
0,sg-cgan,2,2,2,1100,1093,0.9936363636363637,10.080270051956177,516.7128865718842
0,sg-cgan,2,3,1,300,68,0.22666666666666666,10.78248929977417,515.3912255764008
0,sg-cgan,2,3,2,1100,429,0.39,10.78248929977417,515.3912255764008
0,sg-cgan,2,3,3,100,100,1.0,10.78248929977417,515.3912255764008
0,sg-cgan,2,4,1,300,71,0.23666666666666666,10.707372665405273,512.7411124706268
0,sg-cgan,2,4,2,1100,467,0.42454545454545456,10.707372665405273,512.7411124706268
0,sg-cgan,2,4,3,100,14,0.14,10.707372665405273,512.7411124706268
0,sg-cgan,2,4,4,1150,1147,0.9973913043478261,10.707372665405273,512.7411124706268
0,sg-cgan,2,5,1,300,0,0.0,10.81596565246582,509.11993932724
0,sg-cgan,2,5,2,1100,402,0.3654545454545455,10.81596565246582,509.11993932724
0,sg-cgan,2,5,3,100,6,0.06,10.81596565246582,509.11993932724
0,sg-cgan,2,5,4,1150,1001,0.8704347826086957,10.81596565246582,509.11993932724
0,sg-cgan,2,5,5,300,296,0.9866666666666667,10.81596565246582,509.11993932724
0,offline,3,5,1,300,186,0.62,10.81596565246582,509.11993932724
0,offline,3,5,2,1100,1087,0.9881818181818182,10.81596565246582,509.11993932724
0,offline,3,5,3,100,71,0.71,10.81596565246582,509.11993932724
0,offline,3,5,4,1150,1121,0.9747826086956521,10.81596565246582,509.11993932724
