task_order, method, cmd, train_session, task_index, no_of_test, no_of_correct_prediction, accuracy, solver_training_time, generator_training_time
1,sg-cwgan,6,1,1,350,349,0.9971428571428571,14.313717126846313,1367.2546045780182
1,sg-cwgan,6,2,1,350,36,0.10285714285714286,19.803529739379883,2629.5764694213867
1,sg-cwgan,6,2,2,200,200,1.0,19.803529739379883,2629.5764694213867
1,sg-cwgan,6,3,1,350,17,0.04857142857142857,17.911558628082275,2749.7880458831787
1,sg-cwgan,6,3,2,200,118,0.59,17.911558628082275,2749.7880458831787
1,sg-cwgan,6,3,3,150,142,0.9466666666666667,17.911558628082275,2749.7880458831787
1,sg-cwgan,6,4,1,350,2,0.005714285714285714,19.126275539398193,2615.7460746765137
1,sg-cwgan,6,4,2,200,78,0.39,19.126275539398193,2615.7460746765137
1,sg-cwgan,6,4,3,150,111,0.74,19.126275539398193,2615.7460746765137
1,sg-cwgan,6,4,4,200,152,0.76,19.126275539398193,2615.7460746765137
1,sg-cwgan,6,5,1,350,0,0.0,19.444751501083374,2722.919080734253
1,sg-cwgan,6,5,2,200,17,0.085,19.444751501083374,2722.919080734253
1,sg-cwgan,6,5,3,150,113,0.7533333333333333,19.444751501083374,2722.919080734253
1,sg-cwgan,6,5,4,200,141,0.705,19.444751501083374,2722.919080734253
1,sg-cwgan,6,5,5,300,274,0.9133333333333333,19.444751501083374,2722.919080734253
