task_order, method, cmd, train_session, task_index, no_of_test, no_of_correct_prediction, accuracy, solver_training_time, generator_training_time
0,offline,0,None,1,150,77,0.5133333333333333,None,None
0,offline,0,None,2,150,0,0.0,None,None
0,offline,0,None,3,150,147,0.98,None,None
0,offline,0,None,4,150,150,1.0,None,None
0,offline,0,None,5,150,150,1.0,None,None
0,sg-cgan,0,1,1,150,150,1.0,9.320673704147339,1569.2804734706879
0,sg-cgan,0,2,1,150,150,1.0,11.98511266708374,3133.5695753097534
0,sg-cgan,0,2,2,150,0,0.0,11.98511266708374,3133.5695753097534
0,sg-cgan,0,3,1,150,20,0.13333333333333333,11.595543622970581,3157.880136013031
0,sg-cgan,0,3,2,150,0,0.0,11.595543622970581,3157.880136013031
0,sg-cgan,0,3,3,150,147,0.98,11.595543622970581,3157.880136013031
0,sg-cgan,0,4,1,150,5,0.03333333333333333,11.424151420593262,3184.9535698890686
0,sg-cgan,0,4,2,150,0,0.0,11.424151420593262,3184.9535698890686
0,sg-cgan,0,4,3,150,146,0.9733333333333334,11.424151420593262,3184.9535698890686
0,sg-cgan,0,4,4,150,130,0.8666666666666667,11.424151420593262,3184.9535698890686
0,sg-cgan,0,5,1,150,1,0.006666666666666667,10.925593852996826,3191.2920305728912
0,sg-cgan,0,5,2,150,0,0.0,10.925593852996826,3191.2920305728912
0,sg-cgan,0,5,3,150,135,0.9,10.925593852996826,3191.2920305728912
0,sg-cgan,0,5,4,150,117,0.78,10.925593852996826,3191.2920305728912
0,sg-cgan,0,5,5,150,65,0.43333333333333335,10.925593852996826,3191.2920305728912
0,sg-cwgan,0,1,1,150,150,1.0,9.891631603240967,2140.374121427536
0,sg-cwgan,0,2,1,150,94,0.6266666666666667,12.428010702133179,4124.289951324463
0,sg-cwgan,0,2,2,150,0,0.0,12.428010702133179,4124.289951324463
0,sg-cwgan,0,3,1,150,0,0.0,10.34835958480835,3883.226273059845
0,sg-cwgan,0,3,2,150,0,0.0,10.34835958480835,3883.226273059845
0,sg-cwgan,0,3,3,150,147,0.98,10.34835958480835,3883.226273059845
0,sg-cwgan,0,4,1,150,0,0.0,10.163787841796875,3825.9361770153046
0,sg-cwgan,0,4,2,150,0,0.0,10.163787841796875,3825.9361770153046
0,sg-cwgan,0,4,3,150,51,0.34,10.163787841796875,3825.9361770153046
0,sg-cwgan,0,4,4,150,150,1.0,10.163787841796875,3825.9361770153046
0,sg-cwgan,0,5,1,150,0,0.0,9.864994525909424,3808.297038078308
0,sg-cwgan,0,5,2,150,0,0.0,9.864994525909424,3808.297038078308
0,sg-cwgan,0,5,3,150,0,0.0,9.864994525909424,3808.297038078308
0,sg-cwgan,0,5,4,150,17,0.11333333333333333,9.864994525909424,3808.297038078308
0,sg-cwgan,0,5,5,150,147,0.98,9.864994525909424,3808.297038078308
0,offline,1,5,1,150,77,0.5133333333333333,9.864994525909424,3808.297038078308
0,offline,1,5,2,150,0,0.0,9.864994525909424,3808.297038078308
0,offline,1,5,3,150,147,0.98,9.864994525909424,3808.297038078308
0,offline,1,5,4,150,150,1.0,9.864994525909424,3808.297038078308
0,offline,1,5,5,150,150,1.0,9.864994525909424,3808.297038078308
0,sg-cgan,1,1,1,150,150,1.0,9.288312435150146,1444.1149127483368
